idx,member_label,gold_label,pred_label,correct,max_softmax,mentr,p_entailment,p_contradiction,p_neutral
36,1,0,0,1,0.9903926849365234,0.00016620595074780343,0.9903926849365234,0.0011293215211480856,0.0084780128672719
37,1,1,1,1,0.9995477795600891,3.856265407423131e-07,2.756602771114558e-05,0.9995477795600891,0.0004245924938004464
38,1,2,2,1,0.9976420998573303,9.73980577994511e-06,0.002012512180954218,0.00034531205892562866,0.9976420998573303
39,1,0,0,1,0.8629635572433472,0.03044442864744359,0.8629635572433472,0.08381528407335281,0.05322114750742912
40,1,1,1,1,0.9987695813179016,2.9417866310105903e-06,3.6718924093293026e-05,0.9987695813179016,0.0011936185183003545
41,1,2,2,1,0.9943980574607849,6.184714920293528e-05,9.891730587696657e-05,0.005503066349774599,0.9943980574607849
42,1,0,0,1,0.9980394244194031,5.788721270494168e-06,0.9980394244194031,0.0008850612794049084,0.0010755412513390183
43,1,1,0,0,0.9251416325569153,8.150445707507226,0.9251416325569153,0.003135177306830883,0.07172320783138275
44,1,2,2,1,0.9987661838531494,2.4689904905702548e-06,0.000313345983158797,0.0009204114321619272,0.9987661838531494
45,1,0,0,1,0.9926884174346924,8.889788892210492e-05,0.9926884174346924,0.0016044533113017678,0.0057072420604527
46,1,1,1,1,0.9976623058319092,1.077776203658859e-05,3.569154068827629e-05,0.9976623058319092,0.0023019921500235796
47,1,2,2,1,0.9994787573814392,4.118674670606802e-07,0.00021482577722053975,0.00030648542451672256,0.9994787573814392
48,1,0,0,1,0.9976281523704529,9.472249660498899e-06,0.9976281523704529,0.0004705816973000765,0.0019013064447790384
49,1,1,1,1,0.9985658526420593,4.024337417767372e-06,3.286332139396109e-05,0.9985658526420593,0.00140129413921386
50,1,2,2,1,0.9981942772865295,5.023409512830061e-06,0.0006492483662441373,0.0011564572341740131,0.9981942772865295
51,1,0,0,1,0.9095350503921509,0.016773891043112717,0.9095350503921509,0.002012033248320222,0.08845286816358566
52,1,1,1,1,0.9997723698616028,8.252934265071987e-08,6.475509871961549e-05,0.9997723698616028,0.00016282642900478095
53,1,2,2,1,0.9985954165458679,3.1122925099624e-06,0.0009772017365321517,0.00042734266025945544,0.9985954165458679
54,1,0,2,0,0.6030314564704895,1.1193128112910027,0.3949175775051117,0.0020510272588580847,0.6030314564704895
55,1,1,1,1,0.9831768870353699,0.0005614287943275213,0.0002811503945849836,0.9831768870353699,0.01654195971786976
56,1,2,2,1,0.9529767036437988,0.004189898498717367,0.043232228606939316,0.0037910803221166134,0.9529767036437988
57,1,0,0,1,0.9971426129341125,1.2622783825095757e-05,0.9971426129341125,0.001853182096965611,0.0010042206849902868
58,1,1,1,1,0.9190307259559631,0.01053882993691006,0.027553454041481018,0.9190307259559631,0.05341583490371704
59,1,2,2,1,0.9990735054016113,1.3121710293061075e-06,0.00035361957270652056,0.0005729030235670507,0.9990735054016113
60,1,0,0,1,0.5144017934799194,0.6412124546905511,0.5144017934799194,0.002747501479461789,0.48285070061683655
61,1,1,0,0,0.8215148448944092,8.900164491949663,0.8215148448944092,0.0005791469593532383,0.17790599167346954
62,1,2,2,1,0.997580885887146,8.836598550899167e-06,0.0013670631451532245,0.0010519850766286254,0.997580885887146
63,1,0,0,1,0.9972819089889526,1.1367485449319863e-05,0.9972819089889526,0.0009899565484374762,0.0017280986066907644
64,1,1,1,1,0.9994186162948608,6.317405193559511e-07,4.110611553187482e-05,0.9994186162948608,0.0005402467795647681
65,1,2,2,1,0.9990102052688599,1.4931089544815133e-06,0.0003877674462273717,0.0006020201253704727,0.9990102052688599
66,1,0,0,1,0.9947116374969482,4.626704261725671e-05,0.9947116374969482,0.001193876494653523,0.004094562493264675
67,1,1,1,1,0.9441438913345337,0.0058120761610997145,0.00582797871902585,0.9441438913345337,0.050028108060359955
68,1,2,2,1,0.9995176792144775,3.6995165789610424e-07,0.00013894340372644365,0.0003434171376284212,0.9995176792144775
69,1,0,1,0,0.8409665822982788,3.11887525053187,0.15537399053573608,0.8409665822982788,0.0036594183184206486
70,1,1,1,1,0.999531626701355,3.945881980578613e-07,5.337076072464697e-05,0.999531626701355,0.0004150650347582996
71,1,2,2,1,0.8991922736167908,0.016547608402431833,0.06736870855093002,0.03343897685408592,0.8991922736167908
72,1,0,0,1,0.9931572079658508,8.432689503661464e-05,0.9931572079658508,0.0007927844417281449,0.006049977615475655
73,1,1,1,1,0.999624490737915,2.3511918299262674e-07,7.911413558758795e-05,0.999624490737915,0.0002963329025078565
74,1,2,2,1,0.9935064315795898,7.99092983964748e-05,0.006111010909080505,0.00038250573561526835,0.9935064315795898
75,1,0,1,0,0.7103770971298218,4.130036754566891,0.036955274641513824,0.7103770971298218,0.2526676058769226
76,1,1,1,1,0.9716864228248596,0.0016105882756795348,0.0002768441045191139,0.9716864228248596,0.028036683797836304
77,1,2,2,1,0.8804492354393005,0.029361295087371675,0.0042646899819374084,0.11528609693050385,0.8804492354393005
78,1,0,0,1,0.9086830019950867,0.015308336789335306,0.9086830019950867,0.012951917946338654,0.07836506515741348
79,1,1,1,1,0.9996931552886963,1.7032653574666383e-07,3.2848874980118126e-05,0.9996931552886963,0.00027398733072914183
80,1,2,0,0,0.8785527348518372,3.7277371272059296,0.8785527348518372,0.0024655733723193407,0.11898159235715866
81,1,0,0,1,0.8320010900497437,0.05883224151934709,0.8320010900497437,0.008076838217675686,0.15992209315299988
82,1,1,1,1,0.9997183680534363,1.287225482275365e-07,7.10456952219829e-05,0.9997183680534363,0.00021057653066236526
83,1,2,2,1,0.9993891716003418,5.624225026765e-07,0.0002694925060495734,0.0003413813828956336,0.9993891716003418
84,1,0,0,1,0.9972184896469116,1.2239927639595271e-05,0.9972184896469116,0.001947510289028287,0.0008340041385963559
85,1,1,2,0,0.5461373329162598,6.377095783119021,0.4505002200603485,0.00336245889775455,0.5461373329162598
86,1,2,2,1,0.6310528516769409,0.3182712826824693,0.3470545709133148,0.02189256250858307,0.6310528516769409
87,1,0,0,1,0.9983422756195068,4.125525810494221e-06,0.9983422756195068,0.0008438403601758182,0.0008139769197441638
88,1,1,1,1,0.9965607523918152,1.890265887635683e-05,0.000967498286627233,0.9965607523918152,0.0024717964697629213
89,1,2,2,1,0.9992961883544922,7.579615947730093e-07,0.00043769553303718567,0.0002660970203578472,0.9992961883544922
90,1,0,2,0,0.9721916317939758,7.003680355191971,0.026836896315217018,0.0009714269544929266,0.9721916317939758
91,1,1,1,1,0.9991439580917358,1.398758525096211e-06,4.140457167522982e-05,0.9991439580917358,0.0008146484615281224
92,1,2,2,1,0.9994404911994934,5.063458786063688e-07,0.00014422911044675857,0.0004151732719037682,0.9994404911994934
93,1,0,2,0,0.9979520440101624,14.029757726074205,0.0003879755677189678,0.0016600514063611627,0.9979520440101624
94,1,1,1,1,0.9945159554481506,5.99033755782929e-05,3.7671397876692936e-05,0.9945159554481506,0.005446408875286579
95,1,2,2,1,0.9989659786224365,1.6061549233787207e-06,0.0005455752834677696,0.0004884767695330083,0.9989659786224365
96,1,0,0,1,0.9975730776786804,9.590189827366626e-06,0.9975730776786804,0.0006031490629538894,0.0018237718613818288
97,1,1,1,1,0.6994906663894653,0.15833171700012486,0.1781930774450302,0.6994906663894653,0.12231629341840744
98,1,2,2,1,0.9462301135063171,0.005820151472603389,0.052644409239292145,0.0011255266144871712,0.9462301135063171
99,1,0,0,1,0.78782719373703,0.09934690156374576,0.78782719373703,0.0037084666546434164,0.20846439898014069
100,1,1,1,1,0.9250693321228027,0.00901962114240924,0.02513117343187332,0.9250693321228027,0.04979958012700081
101,1,2,2,1,0.9984182119369507,4.160043234123215e-06,0.00034147800761274993,0.0012403333093971014,0.9984182119369507
102,1,0,0,1,0.9961537718772888,2.2585655345213282e-05,0.9961537718772888,0.0014993157237768173,0.002346817869693041
103,1,1,1,1,0.9994086027145386,6.129479914566626e-07,8.56924889376387e-05,0.9994086027145386,0.0005056536174379289
104,1,2,2,1,0.9909479022026062,0.00013156498467997734,0.006542557384818792,0.002509536687284708,0.9909479022026062
105,1,0,0,1,0.7972641587257385,0.08943227325409855,0.7972641587257385,0.005199700128287077,0.19753612577915192
106,1,1,0,0,0.9054027199745178,8.437678116056931,0.9054027199745178,0.001826943946070969,0.09277025610208511
107,1,2,1,0,0.9987265467643738,13.383855161317019,8.412398165091872e-05,0.9987265467643738,0.0011893708724528551
108,1,0,0,1,0.8614798784255981,0.039036148867877124,0.8614798784255981,0.007768532261252403,0.13075150549411774
109,1,1,1,1,0.9245588779449463,0.011735597612545766,0.07481488585472107,0.9245588779449463,0.0006262052338570356
110,1,2,2,1,0.9991251826286316,1.1809260003325878e-06,0.00030990777304396033,0.0005649227532558143,0.9991251826286316
111,1,0,0,1,0.6156056523323059,0.3630388751849447,0.6156056523323059,0.009194239042699337,0.375200092792511
112,1,1,1,1,0.9667007923126221,0.0018088900931838075,0.024364594370126724,0.9667007923126221,0.00893460400402546
113,1,2,2,1,0.999211311340332,9.333145481405278e-07,0.00038946300628595054,0.0003991197736468166,0.999211311340332
114,1,0,0,1,0.9191563725471497,0.012572891031633837,0.9191563725471497,0.07415108382701874,0.006692564580589533
115,1,1,1,1,0.9985615611076355,3.4629094697537736e-06,0.00029672609525732696,0.9985615611076355,0.0011417133500799537
116,1,2,2,1,0.9980791807174683,6.900664822106866e-06,0.00013580011727754027,0.0017850154545158148,0.9980791807174683
117,1,0,2,0,0.612433671951294,1.7228080114908089,0.23318693041801453,0.15437938272953033,0.612433671951294
118,1,1,1,1,0.9982646107673645,5.540430559830859e-06,0.0001540881348773837,0.9982646107673645,0.0015813015634194016
119,1,2,2,1,0.9995436072349548,3.3769229545345037e-07,0.00011589910718612373,0.00034043690538965166,0.9995436072349548
120,1,0,0,1,0.7617439031600952,0.1277763443145455,0.7617439031600952,0.0033020316623151302,0.23495404422283173
121,1,1,1,1,0.9949539303779602,4.854771888650213e-05,0.0002608834474813193,0.9949539303779602,0.004785124212503433
122,1,2,2,1,0.9984664916992188,3.92494854381726e-06,0.001211012713611126,0.0003225502441637218,0.9984664916992188
123,1,0,0,1,0.6663653254508972,0.2701340718339956,0.6663653254508972,0.000798446882981807,0.33283621072769165
124,1,1,1,1,0.9681034684181213,0.002025393326681097,0.0006647363188676536,0.9681034684181213,0.031231820583343506
125,1,2,2,1,0.9992111921310425,9.990128461749033e-07,0.0002137148258043453,0.0005751307471655309,0.9992111921310425
126,1,0,0,1,0.9764209389686584,0.0011029865879598143,0.9764209389686584,0.00047355788410641253,0.023105546832084656
127,1,1,1,1,0.9997684359550476,8.486020170161695e-08,6.869125354569405e-05,0.9997684359550476,0.00016282283468171954
128,1,2,2,1,0.9991494417190552,1.0949460574420644e-06,0.000493694213218987,0.00035689203650690615,0.9991494417190552
129,1,0,0,1,0.9879552125930786,0.0002593083674148581,0.9879552125930786,0.010507158935070038,0.0015376543160527945
130,1,1,1,1,0.9757035970687866,0.0010505314848565268,0.020898105576634407,0.9757035970687866,0.003398258239030838
131,1,2,2,1,0.9942541718482971,6.405333166236828e-05,0.0001942500821314752,0.005551573820412159,0.9942541718482971
132,1,0,0,1,0.7124497294425964,0.19399634002344485,0.7124497294425964,0.0013383845798671246,0.28621187806129456
133,1,1,1,1,0.6900555491447449,0.22961063760641148,0.00043678906513378024,0.6900555491447449,0.3095076382160187
134,1,2,2,1,0.999325156211853,7.285356818567735e-07,0.00018711933807935566,0.00048774259630590677,0.999325156211853
135,1,0,0,1,0.5343525409698486,0.5817982440213368,0.5343525409698486,0.0012344951974228024,0.46441298723220825
136,1,1,1,1,0.9983007311820984,5.4977163911397255e-06,8.742546197026968e-05,0.9983007311820984,0.0016118332277983427
137,1,2,2,1,0.9982622265815735,5.250710511325634e-06,0.0014675104757770896,0.0002702749043237418,0.9982622265815735
138,1,0,0,1,0.7100351452827454,0.15224346288935672,0.7100351452827454,0.09054733067750931,0.19941753149032593
139,1,1,1,1,0.9992840886116028,9.8217185802891e-07,3.1597261113347486e-05,0.9992840886116028,0.000684324826579541
140,1,2,0,0,0.7341833710670471,1.9620674549932786,0.7341833710670471,0.004011726938188076,0.2618049681186676
141,1,0,0,1,0.9773274660110474,0.0007789761102645677,0.9773274660110474,0.011843952350318432,0.010828634724020958
142,1,1,1,1,0.9989145994186401,2.278196421391066e-06,3.7768430047435686e-05,0.9989145994186401,0.00104759749956429
143,1,2,2,1,0.9995735287666321,2.73904265361715e-07,0.0001907089026644826,0.00023581317509524524,0.9995735287666321
144,1,0,0,1,0.9701263904571533,0.0017335087421245148,0.9701263904571533,0.0013460490154102445,0.02852766215801239
145,1,1,1,1,0.9549501538276672,0.0031965428420239377,0.029248852282762527,0.9549501538276672,0.015800941735506058
146,1,2,2,1,0.9840870499610901,0.00046735047462311235,0.014435705728828907,0.0014772014692425728,0.9840870499610901
147,1,0,0,1,0.9735119938850403,0.0013506708318618485,0.9735119938850403,0.0013958346098661423,0.025092095136642456
148,1,1,1,1,0.9993778467178345,7.293918818585791e-07,3.8451547879958525e-05,0.9993778467178345,0.0005836255149915814
149,1,2,2,1,0.9903833270072937,0.00017797329135009856,0.009190943092107773,0.00042576578562147915,0.9903833270072937
150,1,0,0,1,0.979334831237793,0.0007567265573816689,0.979334831237793,0.0029551032930612564,0.01771008037030697
151,1,1,1,1,0.9994283318519592,6.182518756800896e-07,3.297455987194553e-05,0.9994283318519592,0.0005386914126574993
152,1,2,2,1,0.9972658157348633,1.1333883387901359e-05,0.0011357308831065893,0.0015985053032636642,0.9972658157348633
153,1,0,0,1,0.9898453950881958,0.00018372002305694818,0.9898453950881958,0.0013242277782410383,0.008830392733216286
154,1,1,1,1,0.9988415837287903,2.3529774147798444e-06,0.0001676037209108472,0.9988415837287903,0.0009908033534884453
155,1,2,2,1,0.9956322312355042,3.2747057410679106e-05,0.0036096086259931326,0.0007581586251035333,0.9956322312355042
156,1,0,0,1,0.8062609434127808,0.08188034467022111,0.8062609434127808,0.0034926163498312235,0.19024649262428284
157,1,1,1,1,0.9977725148200989,9.773079973562826e-06,3.680182635434903e-05,0.9977725148200989,0.0021907160989940166
158,1,2,0,0,0.9805395603179932,8.417622578446762,0.9805395603179932,0.009418902918696404,0.010041537694633007
159,1,0,0,1,0.9978970289230347,6.696913631398234e-06,0.9978970289230347,0.0008821645751595497,0.0012207789113745093
160,1,1,1,1,0.9994014501571655,6.722300638690116e-07,3.977573578595184e-05,0.9994014501571655,0.0005587409832514822
161,1,2,2,1,0.9725010991096497,0.0015286751560127845,8.724312647245824e-05,0.02741159498691559,0.9725010991096497
162,1,0,2,0,0.7364580035209656,1.9730523143161607,0.2614077925682068,0.002134128473699093,0.7364580035209656
163,1,1,1,1,0.9984915256500244,4.461576629973769e-06,3.140179251204245e-05,0.9984915256500244,0.0014770798152312636
164,1,2,2,1,0.994371771812439,5.943468871902753e-05,0.005238739307969809,0.00038948305882513523,0.994371771812439
165,1,0,0,1,0.9981898665428162,4.9710454584125456e-06,0.9981898665428162,0.0010667999740689993,0.000743382959626615
166,1,1,1,1,0.9996761083602905,1.8087426181879165e-07,5.360615250538103e-05,0.9996761083602905,0.0002703107602428645
167,1,2,2,1,0.9989398121833801,1.6882238401724378e-06,0.000503872346598655,0.0005564098246395588,0.9989398121833801
168,1,0,2,0,0.5731621980667114,0.9783025943921725,0.42575666308403015,0.0010811976389959455,0.5731621980667114
169,1,1,1,1,0.9942876696586609,6.512918340604013e-05,2.7961257728748024e-05,0.9942876696586609,0.005684359464794397
170,1,2,2,1,0.9981972575187683,4.9086892519978575e-06,0.0007786221103742719,0.0010241336422041059,0.9981972575187683
171,1,0,2,0,0.9442229866981506,5.47145670672562,0.054743748158216476,0.0010332923848181963,0.9442229866981506
172,1,1,1,1,0.9899191856384277,0.00020069095690852085,0.0001797349250409752,0.9899191856384277,0.009901090525090694
173,1,2,2,1,0.9158715605735779,0.013978347929718925,0.07936278730630875,0.004765601363033056,0.9158715605735779
174,1,0,2,0,0.5799723267555237,1.010107318257044,0.41828593611717224,0.0017417463241145015,0.5799723267555237
175,1,1,1,1,0.9992164373397827,1.1620545331225292e-06,4.4904056267114356e-05,0.9992164373397827,0.0007386645884253085
176,1,2,2,1,0.9950616955757141,4.698339652951305e-05,0.00020098612003494054,0.0047373417764902115,0.9950616955757141
177,1,0,0,1,0.9986841082572937,2.919934598538713e-06,0.9986841082572937,0.0002573404344730079,0.0010584881529211998
178,1,1,1,1,0.9995206594467163,4.336050412808326e-07,2.8844890039181337e-05,0.9995206594467163,0.00045044958824291825
179,1,2,2,1,0.9893091917037964,0.0002252548548328984,0.010474768467247486,0.00021601284970529377,0.9893091917037964
180,1,0,0,1,0.9971758127212524,1.4409744977668273e-05,0.9971758127212524,0.00031063632923178375,0.0025135560426861048
181,1,1,1,1,0.9972587823867798,1.4495947125410929e-05,0.00010472402209416032,0.9972587823867798,0.0026365143712610006
182,1,2,2,1,0.9990711212158203,1.2991492519685877e-06,0.0005118744447827339,0.00041690972284413874,0.9990711212158203
183,1,0,0,1,0.9671390056610107,0.002025665601460313,0.9671390056610107,0.0027588638477027416,0.03010215051472187
184,1,1,1,1,0.9994496703147888,5.72851429347711e-07,3.1793366360943764e-05,0.9994496703147888,0.0005184831097722054
185,1,2,2,1,0.9970506429672241,1.3569735227962657e-05,0.0019769370555877686,0.0009724026313051581,0.9970506429672241
186,1,0,0,1,0.8269997835159302,0.048563783444598885,0.8269997835159302,0.08180402219295502,0.09119618684053421
187,1,1,1,1,0.9978448152542114,9.10522674626527e-06,4.597575025400147e-05,0.9978448152542114,0.0021091660019010305
188,1,2,1,0,0.7749124765396118,4.452582980429417,0.1907770335674286,0.7749124765396118,0.03431049361824989
189,1,0,0,1,0.9906142950057983,0.00016368346970745465,0.9906142950057983,0.0007680309354327619,0.008617660030722618
190,1,1,1,1,0.999017596244812,1.8009528547252434e-06,7.142448157537729e-05,0.999017596244812,0.0009109783568419516
191,1,2,2,1,0.9848598837852478,0.00042098207437097105,0.013657225295901299,0.0014829676365479827,0.9848598837852478
192,1,0,0,1,0.9179487824440002,0.010461956753937537,0.9179487824440002,0.04118422418832779,0.040866948664188385
193,1,1,1,1,0.9996030926704407,2.3634360811953419e-07,0.00019593667821027339,0.9996030926704407,0.0002009425516007468
194,1,2,1,0,0.9848999977111816,8.282633421939334,0.00032982294214889407,0.9848999977111816,0.014770160429179668
195,1,0,0,1,0.5396023392677307,0.5091681438572693,0.5396023392677307,0.044938307255506516,0.4154593050479889
196,1,1,1,1,0.9988271594047546,2.415567962486151e-06,0.0010052967118099332,0.9988271594047546,0.00016755159595049918
197,1,2,2,1,0.6068036556243896,0.37512186505062384,0.37703487277030945,0.01616148091852665,0.6068036556243896
198,1,0,0,1,0.5166032314300537,0.6222537912747288,0.5166032314300537,0.010470111854374409,0.47292667627334595
199,1,1,1,1,0.9992232322692871,1.1362420753429025e-06,4.8743684601504356e-05,0.9992232322692871,0.0007280593272298574
200,1,2,2,1,0.9993409514427185,6.539818835477944e-07,0.00036311676376499236,0.0002959780103992671,0.9993409514427185
201,1,0,0,1,0.9740801453590393,0.001039541747056119,0.9740801453590393,0.01614782027900219,0.009772022254765034
202,1,1,1,1,0.9978343844413757,9.187330982811818e-06,4.777553476742469e-05,0.9978343844413757,0.0021178564056754112
203,1,2,2,1,0.9990813732147217,1.2667164108006339e-06,0.0004447453538887203,0.0004738752613775432,0.9990813732147217
204,1,0,2,0,0.9799177050590515,7.797604571431265,0.017609912902116776,0.002472382504492998,0.9799177050590515
205,1,1,1,1,0.999039351940155,1.5618293883782416e-06,0.00018296089547220618,0.999039351940155,0.0007777069113217294
206,1,2,2,1,0.9988318085670471,2.0706574279171056e-06,0.0006905073532834649,0.00047767022624611855,0.9988318085670471
207,1,0,2,0,0.8336846828460693,2.99718413236831,0.16541579365730286,0.000899468781426549,0.8336846828460693
208,1,1,1,1,0.9997472167015076,1.0748506645359455e-07,5.00869718962349e-05,0.9997472167015076,0.0002026441798079759
209,1,2,2,1,0.9992257356643677,9.331452570741664e-07,0.0005167948547750711,0.0002574360405560583,0.9992257356643677
210,1,0,2,0,0.8215152621269226,2.836129517199419,0.17773188650608063,0.0007529134745709598,0.8215152621269226
211,1,1,1,1,0.9992380142211914,1.1190622872024626e-06,2.9068445655866526e-05,0.9992380142211914,0.0007329233922064304
212,1,2,2,1,0.9969357252120972,1.6032383855585987e-05,0.00251328875310719,0.0005509380134753883,0.9969357252120972
213,1,0,2,0,0.9928592443466187,10.491744858482235,0.0036768580321222544,0.0034638377837836742,0.9928592443466187
214,1,1,1,1,0.9995483756065369,3.2231226592624095e-07,0.00013549046707339585,0.9995483756065369,0.0003161121567245573
215,1,2,2,1,0.9644659757614136,0.002524321746545979,0.034878697246313095,0.0006552990525960922,0.9644659757614136
216,1,0,0,1,0.9076456427574158,0.013856461192050251,0.9076456427574158,0.06204720586538315,0.030307231470942497
217,1,1,1,1,0.9938589930534363,7.460419019761754e-05,8.650513336760923e-05,0.9938589930534363,0.00605450663715601
218,1,2,2,1,0.9985300302505493,3.267651809989811e-06,0.0008457204676233232,0.0006241663359105587,0.9985300302505493
219,1,0,2,0,0.5391338467597961,1.6996249608830698,0.21397286653518677,0.2468932569026947,0.5391338467597961
220,1,1,1,1,0.9995006322860718,4.520545261449722e-07,5.2323426643852144e-05,0.9995006322860718,0.0004470364947337657
221,1,2,2,1,0.9745893478393555,0.0012615446137969662,0.0009326626895926893,0.024477997794747353,0.9745893478393555
222,1,0,0,1,0.9796395301818848,0.0007379495841359361,0.9796395301818848,0.002794558648020029,0.01756586879491806
223,1,1,1,1,0.998301088809967,5.676250738727945e-06,3.032981294381898e-05,0.998301088809967,0.0016686076996847987
224,1,2,2,1,0.998329222202301,5.204027275635853e-06,0.00012393730867188424,0.001546925981529057,0.998329222202301
225,1,0,1,0,0.9765755534172058,7.5764982499229685,0.01860080286860466,0.9765755534172058,0.004823682829737663
226,1,1,1,1,0.9997460246086121,1.0848889058698466e-07,5.039994357503019e-05,0.9997460246086121,0.00020355040032882243
227,1,2,1,0,0.9564868807792664,6.016944821559296,0.000803454895503819,0.9564868807792664,0.04270969331264496
228,1,0,2,0,0.7783733010292053,5.278263379762922,0.016165634617209435,0.20546098053455353,0.7783733010292053
229,1,1,1,1,0.9995909333229065,2.6798353923207815e-07,0.00011259696475462988,0.9995909333229065,0.0002965163148473948
230,1,2,1,0,0.9954752326011658,10.76274495735887,6.697711069136858e-05,0.9954752326011658,0.004457748495042324
231,1,0,0,1,0.9343639016151428,0.00819790192351538,0.9343639016151428,0.0599784292280674,0.005657639820128679
232,1,1,1,1,0.9694699048995972,0.0017870067167235814,0.02872364968061447,0.9694699048995972,0.0018064109608530998
233,1,2,2,1,0.9826161861419678,0.000606443641354354,9.326389408670366e-05,0.017290621995925903,0.9826161861419678
234,1,0,2,0,0.9975987076759338,13.082130378888621,0.0008494934299960732,0.0015517730498686433,0.9975987076759338
235,1,1,1,1,0.9668566584587097,0.0016791494697003405,0.0145706282928586,0.9668566584587097,0.01857266016304493
236,1,2,0,0,0.4830104112625122,0.7259646811411284,0.4830104112625122,0.04944241791963577,0.4675471782684326
237,1,0,0,1,0.9956945180892944,3.2010115963052786e-05,0.9956945180892944,0.0007137796492315829,0.0035916618071496487
238,1,1,1,1,0.998610258102417,3.7778158602652907e-06,3.22405576298479e-05,0.998610258102417,0.0013574971817433834
239,1,2,2,1,0.961061418056488,0.0029926791507053335,0.0376446433365345,0.0012939543230459094,0.961061418056488
240,1,0,0,1,0.9678850173950195,0.0019293343055102182,0.9678850173950195,0.0027821254916489124,0.029332833364605904
